company_id,company_name,industry,working_capital_to_total_assets,retained_earnings_to_total_assets,ebit_to_total_assets,market_value_equity_to_total_liabilities,sales_to_total_assets,current_ratio,quick_ratio,debt_to_equity,interest_coverage,net_profit_margin,return_on_assets,return_on_equity,altman_z_score,is_bankrupt,years_to_bankruptcy
COMP_0387,Summit Industries,Technology,0.4407,0.4565,0.1478,2.7262,0.7236,2.885,2.5027,1.0811,8.3318,0.1429,0.1034,0.2152,4.015,0,
COMP_0973,Elite Logistics #319,Retail,-0.1072,-0.1641,-0.0152,0.008,0.3177,0.6792,0.2866,7.0759,-0.1764,-0.2701,-0.0858,-0.6929,-0.0862,1,2.0
COMP_0510,Omega Holdings #364,Healthcare,0.3827,0.5847,0.1243,4.9243,0.775,4.4816,3.2031,0.6247,5.7051,0.1037,0.0804,0.1306,5.4176,0,
COMP_0268,Dynamic Partners,Financial Services,-0.1111,-0.0422,0.033,0.025,0.2777,0.7612,0.4847,9.0,0.6803,-0.0454,-0.0126,-0.1261,0.2093,0,
COMP_0820,Pioneer Holdings #633,Real Estate,-0.3367,-0.3102,0.0048,0.0052,0.1661,0.2661,0.1601,100.4694,0.0765,-0.2747,-0.0456,-4.5635,-0.6533,1,5.0
COMP_0442,Stellar Partners #186,Financial Services,-0.0743,0.1253,0.0719,0.4834,0.2368,0.7818,0.6122,4.1554,1.6645,0.0896,0.0212,0.1094,0.8503,0,
COMP_0497,Strategic Solutions #324,Manufacturing,0.2642,0.4962,0.0889,2.7749,0.7438,2.8008,1.7139,0.9146,5.0497,0.0747,0.0556,0.1064,3.7137,0,
COMP_0113,Nova Services #159,Energy,-0.0743,0.3009,0.0914,0.7203,0.8045,0.6856,0.5578,2.1575,2.2807,0.0474,0.0381,0.1204,1.8704,0,
COMP_0692,Pioneer Manufacturing #430,Construction,0.2295,0.0401,0.0567,0.5466,1.0419,1.9605,1.5477,1.9015,1.4866,0.0146,0.0152,0.0441,1.8884,0,
COMP_0233,Nova International,Technology,0.177,0.5354,0.2076,5.021,0.9723,1.6959,1.4264,0.7744,8.8391,0.1376,0.1338,0.2374,5.632,0,
COMP_0870,Strategic Partners #544,Technology,-0.3097,-0.4113,0.0271,0.0024,0.1675,0.473,0.1898,109.5025,0.28,-0.3509,-0.0588,-5.0,-0.6892,1,2.0
COMP_0608,Pinnacle Corp,Energy,0.0572,-0.6,0.0016,0.0328,0.3292,1.1658,0.8603,1.9343,0.0362,-0.1076,-0.0354,-0.1039,-0.4171,0,
COMP_0672,Prime Ventures,Transportation,0.139,0.3191,0.1254,1.368,0.9127,1.8726,1.6535,1.977,2.8701,0.0605,0.0552,0.1643,2.7609,0,
COMP_0374,Omega Partners,Financial Services,-0.1002,0.0818,0.0319,0.1592,0.2099,0.8138,0.657,8.4676,1.3023,0.0279,0.0059,0.0555,0.4047,0,
COMP_0982,Advanced Innovations,Construction,-0.0759,-0.4174,-0.0004,0.0034,1.1668,0.7846,0.3646,106.8734,-0.0026,-0.0985,-0.1149,-5.0,0.492,1,2.0
COMP_0843,Horizon Industries #553,Real Estate,-0.5158,-0.2079,0.0,0.008,0.06,0.0884,0.042,12.8494,0.0006,-0.962,-0.0577,-0.7992,-0.8451,1,3.0
COMP_0234,Dynamic Services #301,Construction,0.4728,0.3755,0.1241,3.2031,1.4112,3.8451,2.5411,1.0037,4.1675,0.0522,0.0737,0.1477,4.8357,0,
COMP_0786,Prime Technologies #280,Energy,-0.0816,-0.04,0.0396,0.0257,0.4008,0.8008,0.6194,3.3052,0.6686,-0.0389,-0.0156,-0.0671,0.3928,0,
COMP_0677,Dynamic Systems #175,Energy,0.1231,0.4968,0.124,3.2603,0.6489,1.4617,0.9873,0.9121,4.5617,0.1234,0.0801,0.1532,3.8576,0,
COMP_0318,Dynamic Holdings,Construction,0.4469,0.1134,0.0419,0.2535,1.1096,4.0232,3.1562,2.019,1.5287,0.0102,0.0113,0.0342,2.0949,0,
COMP_0649,Prime Manufacturing #372,Real Estate,-0.2195,-0.073,0.0122,0.0123,0.0851,0.313,0.2562,2.1581,0.2955,-0.2688,-0.0229,-0.0722,-0.2328,1,4.0
COMP_0411,Nova Manufacturing #567,Manufacturing,0.2244,-0.6,0.0041,0.0115,0.8287,2.0955,1.6834,3.776,0.108,-0.0339,-0.0281,-0.1342,0.2786,0,
COMP_0899,Horizon Manufacturing #150,Technology,-0.1492,-0.3773,-0.1373,0.0068,1.0299,0.5839,0.1597,12.7509,-1.6609,-0.1725,-0.1777,-2.4432,-0.1264,1,5.0
COMP_0710,Pinnacle Systems,Retail,-0.0426,0.1758,0.1828,2.207,1.6649,0.922,0.5028,4.4026,3.9217,0.065,0.1082,0.5846,3.7873,0,
COMP_0359,Prime Dynamics #181,Technology,0.3342,0.313,0.1536,1.9593,0.885,2.2224,1.426,2.0353,3.965,0.1029,0.091,0.2763,3.4067,0,
COMP_0259,Strategic Solutions #71,Manufacturing,0.0334,0.121,0.056,0.3444,1.0151,1.0943,0.5481,2.7389,1.6728,0.0179,0.0182,0.0679,1.616,1,1.0
COMP_0745,Pinnacle International,Construction,0.5318,0.1534,0.0799,1.4066,1.1529,4.3034,2.6461,1.106,2.5418,0.0314,0.0362,0.0763,3.1134,0,
COMP_0628,Pinnacle Enterprises #579,Financial Services,-0.1661,0.1717,0.0441,0.2029,0.2684,0.7293,0.5173,3.9032,1.9597,0.0682,0.0183,0.0897,0.5769,0,
COMP_0633,Titan Corp,Retail,-0.0715,0.2519,0.1566,1.3853,2.1067,0.8315,0.5811,2.7709,2.9532,0.0356,0.0751,0.283,3.7217,0,
COMP_0283,Apex Logistics,Transportation,0.0328,0.035,0.0431,0.1485,0.631,1.0976,0.7686,1.9231,1.2662,0.0107,0.0068,0.0198,0.9506,0,
COMP_0377,Horizon Ventures,Construction,0.4451,0.0075,0.0402,0.0316,0.8844,3.7638,2.1501,1.6614,1.0106,0.0004,0.0003,0.0008,1.5807,0,
COMP_0385,Strategic Industries,Technology,0.511,0.7892,0.1235,9.1948,0.7038,6.0128,4.708,0.2037,14.8133,0.129,0.0908,0.1093,8.3463,0,
COMP_0225,Premier International,Construction,0.3755,0.314,0.1178,2.0078,1.1722,3.3705,2.187,1.4308,4.9026,0.0599,0.0703,0.1708,3.6559,0,
COMP_0954,Pioneer Group #261,Retail,-0.0399,-0.2339,-0.0131,0.0079,0.3321,0.8814,0.5865,3.1399,-0.2169,-0.1769,-0.0587,-0.2432,-0.0817,1,3.0
COMP_0815,United Solutions #355,Construction,-0.1886,-0.4756,0.0165,0.0079,0.4546,0.5677,0.1928,14.5876,0.1594,-0.1594,-0.0725,-1.1294,-0.3784,1,4.0
COMP_0473,Strategic Systems,Retail,0.2277,0.1256,0.0671,0.4894,1.8759,2.2983,1.6326,1.806,1.9316,0.0136,0.0256,0.0718,2.8401,0,
COMP_0348,Summit Ventures,Real Estate,-0.3666,0.1209,0.065,0.2268,0.2709,0.3222,0.2493,3.4814,1.5145,0.0657,0.0178,0.0798,0.3509,0,
COMP_0506,Elite Group,Retail,0.1257,0.4048,0.0653,1.0574,1.723,1.4147,1.0367,1.3466,2.1563,0.0162,0.028,0.0657,3.2906,0,
COMP_0640,Horizon Manufacturing #216,Real Estate,-0.1104,0.118,0.0585,0.2538,0.2983,0.5859,0.4264,1.77,1.5677,0.0561,0.0167,0.0463,0.6765,0,
COMP_0988,Premier Enterprises #368,Financial Services,-0.6018,-0.4432,-0.0017,0.0036,0.05,0.111,0.0832,7.7936,-0.0283,-0.9952,-0.0498,-0.4376,-1.2961,1,3.0
COMP_0929,Pioneer Enterprises,Retail,-0.2266,-0.3638,-0.0391,0.0078,1.382,0.2325,0.1117,2.9674,-0.5744,-0.0555,-0.0767,-0.3042,0.4763,1,4.0
COMP_0906,Global Holdings,Construction,-0.0528,-0.5613,-0.0645,0.0065,0.7037,0.8228,0.3425,101.135,-0.5647,-0.1887,-0.1328,-5.0,-0.3542,1,2.0
COMP_0620,Pinnacle Manufacturing,Manufacturing,0.039,0.2834,0.105,1.3857,1.0011,1.0972,0.8362,2.3518,2.5355,0.0489,0.0489,0.164,2.6226,0,
COMP_0856,Elite Manufacturing,Telecommunications,-0.4501,-0.4527,-0.0204,0.0055,0.3845,0.1,0.0397,112.6461,-0.2122,-0.238,-0.0915,-5.0,-0.8533,1,3.0
COMP_0804,United Group,Real Estate,-0.2872,-0.5471,-0.0117,0.0085,0.2244,0.2793,0.1381,3.4656,-0.161,-0.2741,-0.0615,-0.2748,-0.9196,1,2.0
COMP_0646,Omega Corp #311,Financial Services,-0.1533,0.1364,0.0495,0.5917,0.2804,0.5967,0.3593,5.9641,2.6791,0.0904,0.0254,0.1766,0.8059,0,
COMP_0847,Titan Innovations #76,Manufacturing,-0.0069,-0.3384,0.0311,0.002,0.2772,0.9809,0.4795,102.2492,0.2344,-0.2701,-0.0749,-5.0,-0.1008,1,2.0
COMP_0557,Pinnacle Partners,Construction,0.226,0.4225,0.0789,0.8753,1.3469,1.9711,1.0964,1.2484,2.7712,0.0288,0.0388,0.0873,2.995,0,
COMP_0958,Strategic Technologies,Transportation,-0.2397,-0.2552,-0.0065,0.0081,0.05,0.4963,0.248,11.9772,-0.043,-1.5,-0.1162,-1.5085,-0.6116,1,4.0
COMP_0578,Prime Systems #258,Energy,0.0275,0.0848,0.1266,1.5375,0.5695,1.0798,0.7456,4.2226,2.4972,0.0997,0.0568,0.2964,2.0617,0,
COMP_0796,Quantum Technologies #278,Healthcare,0.0469,0.3206,0.0727,0.904,0.6362,1.1028,0.4582,1.7385,2.2402,0.0498,0.0317,0.0867,1.9238,0,
COMP_0086,Elite Logistics #662,Construction,0.3394,-0.1,0.0279,0.032,0.7645,2.2299,1.2597,1.5698,0.7732,-0.0081,-0.0062,-0.0159,1.143,0,
COMP_0243,Prime Dynamics #199,Technology,0.2255,0.4592,0.1627,4.5148,0.5829,2.1661,1.7607,1.0686,6.6813,0.1964,0.1145,0.2368,4.7423,0,
COMP_0699,Dynamic Systems #37,Technology,0.4039,0.4784,0.1162,2.906,0.4836,3.0399,1.7395,0.9856,5.0875,0.1544,0.0747,0.1483,3.765,0,
COMP_0160,Titan Dynamics #585,Construction,0.2366,-0.0764,0.03,0.029,0.6104,1.8468,0.9608,2.7071,0.6398,-0.0221,-0.0135,-0.0499,0.9038,1,4.0
COMP_0525,Nova Dynamics #485,Financial Services,-0.0179,0.122,0.0692,1.0283,0.3669,0.953,0.5584,6.7839,3.2616,0.1073,0.0394,0.3065,1.3616,0,
COMP_0036,Nova Manufacturing #608,Technology,0.4344,0.592,0.3268,10.1398,1.363,3.6757,2.5745,0.6046,16.2352,0.1738,0.2369,0.3802,9.8756,0,
COMP_0541,Elite Partners #414,Construction,0.2331,0.0643,0.0544,0.3429,0.9445,1.6162,1.2091,1.964,1.3302,0.0111,0.0105,0.0311,1.6994,0,
COMP_0171,Alpha Partners #438,Manufacturing,0.3084,0.2682,0.0625,0.5084,0.7514,2.4035,1.2281,1.4099,2.1331,0.0323,0.0243,0.0585,2.0083,0,
COMP_0655,Pinnacle Dynamics #25,Energy,0.0773,0.407,0.119,2.0398,0.5808,1.3421,1.0615,1.3342,3.6455,0.1121,0.0651,0.152,2.86,0,
COMP_0891,Stellar International #288,Technology,0.0342,-0.3824,-0.0387,0.0049,0.5765,1.0804,0.6113,114.1397,-0.4955,-0.1581,-0.0911,-5.0,-0.0425,1,4.0
COMP_0858,Apex Industries #514,Technology,-0.2373,-0.4928,-0.0097,0.0068,0.2764,0.5679,0.3435,37.6776,-0.0648,-0.4346,-0.1201,-4.6457,-0.7263,1,5.0
COMP_0848,Vanguard Partners #5,Technology,-0.3998,-0.2774,-0.0215,0.0058,0.5362,0.1369,0.0576,4.8486,-0.2532,-0.1448,-0.0777,-0.4542,-0.3993,1,3.0
COMP_0945,United Logistics #297,Manufacturing,-0.3684,-0.3993,-0.0456,0.0037,0.3614,0.2085,0.1458,106.2316,-0.2651,-0.4674,-0.1689,-5.0,-0.788,1,5.0
COMP_0734,Alpha Innovations #666,Construction,0.4863,0.4845,0.0626,0.9531,0.8123,8.5311,6.0514,0.9607,1.9526,0.0275,0.0223,0.0438,2.8527,0,
COMP_0096,Apex Technologies,Healthcare,0.6679,0.7578,0.1625,11.2328,1.0089,8.1173,5.571,0.2537,36.9391,0.1275,0.1287,0.1613,10.1474,0,
COMP_0564,Nova Innovations #233,Manufacturing,0.0647,0.3265,0.0617,1.1728,0.6899,1.1671,0.8,1.91,2.7126,0.0452,0.0312,0.0907,2.1317,0,
COMP_0241,Vanguard Solutions,Manufacturing,0.3472,0.3496,0.1147,2.2208,1.0586,3.2458,2.6154,1.7173,2.9552,0.0547,0.0579,0.1574,3.6756,0,
COMP_0743,Pioneer Logistics,Transportation,-0.011,-0.1245,0.0212,0.0135,0.8302,0.946,0.6402,3.4538,0.4935,-0.0202,-0.0168,-0.0747,0.7206,0,
COMP_0575,Vanguard Services #566,Technology,0.1454,0.2227,0.041,0.5699,0.4259,1.4459,0.901,1.6877,1.9752,0.038,0.0162,0.0435,1.3893,0,
COMP_0691,Strategic Systems #75,Real Estate,-0.1283,0.1698,0.0939,0.914,0.4948,0.6014,0.4648,4.5935,2.3852,0.0896,0.0443,0.248,1.4368,0,
COMP_0461,Horizon Dynamics #435,Construction,0.187,0.124,0.0865,0.8186,1.6151,1.6647,1.1232,1.1495,2.8714,0.0281,0.0453,0.0974,2.7895,0,
COMP_0554,Summit Manufacturing #309,Financial Services,-0.2106,0.1813,0.0676,0.6962,0.2205,0.4563,0.2961,4.0707,2.4907,0.1527,0.0337,0.1707,0.8623,0,
COMP_0889,Pinnacle Services,Technology,-0.244,-0.355,0.0412,0.0041,0.3956,0.5314,0.2702,122.3815,0.2384,-0.2611,-0.1033,-5.0,-0.2557,1,1.0
COMP_0207,Advanced International,Construction,0.0336,0.4403,0.099,1.0974,1.093,1.0999,0.7651,1.1576,3.2256,0.0463,0.0507,0.1093,2.7351,0,
COMP_0393,Alpha Services #676,Financial Services,-0.0822,0.2032,0.0636,1.2462,0.4143,0.7969,0.5485,3.6741,5.3924,0.0954,0.0395,0.1847,1.5578,0,
COMP_0795,Nova Industries #105,Retail,0.0645,0.0595,0.073,1.071,1.9201,1.2088,0.7061,1.6057,2.2672,0.016,0.0307,0.0801,2.9644,0,
COMP_0398,Summit International #515,Manufacturing,0.0409,0.0697,0.0301,0.3966,0.7187,1.1711,0.7276,0.912,2.3878,0.0167,0.012,0.023,1.2027,0,
COMP_0767,Summit Dynamics #70,Transportation,-0.0216,0.0224,0.0385,0.0215,0.4222,0.9247,0.629,2.0846,1.0388,0.0025,0.0011,0.0033,0.5676,0,
COMP_0849,Advanced Ventures #224,Telecommunications,-0.1284,-0.3212,0.01,0.0027,0.2051,0.6577,0.3809,102.5351,0.1878,-0.1692,-0.0347,-3.4708,-0.364,1,2.0
COMP_0218,Titan Dynamics #145,Technology,0.535,0.3512,0.1452,6.0934,1.041,4.9871,3.2042,0.5394,8.5042,0.0947,0.0986,0.1518,6.3101,0,
COMP_0005,Pioneer Dynamics #672,Retail,0.1133,0.5728,0.1819,2.5466,2.1039,1.5944,1.1211,0.6584,7.2855,0.0596,0.1254,0.2079,5.1699,0,
COMP_0769,Summit Innovations,Manufacturing,0.169,0.0301,0.0457,0.203,1.2202,1.5728,0.8932,1.7084,1.3162,0.007,0.0085,0.0231,1.7379,0,
COMP_0643,Global Innovations #235,Telecommunications,-0.0299,0.0641,0.058,0.5332,0.3672,0.9065,0.4592,1.7621,1.5175,0.0445,0.0163,0.0451,0.9322,0,
COMP_0930,Advanced Enterprises #365,Energy,-0.2644,-0.3024,-0.1151,0.0032,0.3836,0.3858,0.1581,2.9385,-1.6468,-0.3474,-0.1333,-0.5249,-0.7348,1,1.0
COMP_0613,Summit Corp #328,Construction,0.3043,-0.1853,0.0064,0.0218,0.6298,2.3191,1.6162,2.1334,0.1892,-0.0339,-0.0213,-0.0669,0.7699,0,
COMP_0739,United Dynamics #358,Construction,0.3301,0.3838,0.0762,1.1953,1.3351,3.38,2.2425,1.475,2.241,0.0251,0.0335,0.0829,3.2371,0,
COMP_0547,Pioneer Services #80,Retail,0.1819,-0.0525,0.005,0.0351,0.9908,1.7576,1.6697,1.2774,0.2215,-0.0138,-0.0137,-0.0312,1.173,1,3.0
COMP_0726,Global Ventures #661,Manufacturing,-0.0714,0.2703,0.1273,1.8813,1.1411,0.8213,0.7802,2.5147,3.9794,0.0658,0.075,0.2637,2.9827,0,
COMP_0684,Pioneer Corp #468,Real Estate,-0.0822,0.0335,0.0432,0.1797,0.2677,0.5942,0.4701,1.8053,1.2372,0.0223,0.006,0.0167,0.4665,0,
COMP_0099,Summit Dynamics,Transportation,0.0512,0.0966,0.0656,1.3921,0.5318,1.1839,0.683,1.2556,3.3613,0.0673,0.0358,0.0808,1.7803,0,
COMP_0805,Titan Enterprises,Construction,-0.3793,-0.3144,-0.0321,0.007,0.9802,0.2841,0.1336,4.1703,-0.2664,-0.1167,-0.1144,-0.5913,-0.0167,1,1.0
COMP_0728,Omega Manufacturing #67,Technology,0.3733,0.7119,0.1161,7.0263,0.6174,4.144,2.91,0.3344,10.8071,0.1322,0.0816,0.1089,6.6609,0,
COMP_0574,Apex Industries #57,Technology,0.408,0.6516,0.2492,12.4657,0.9512,4.2515,2.7238,0.4579,13.8626,0.1922,0.1828,0.2666,10.6549,0,
COMP_0407,Pioneer Systems #166,Retail,-0.0216,0.2579,0.0864,0.8208,1.708,0.9348,0.7608,2.684,1.8489,0.0182,0.0311,0.1147,2.8207,0,
COMP_0503,Elite Logistics #432,Real Estate,-0.0955,0.3621,0.0809,1.4476,0.3509,0.5576,0.2982,1.6232,2.6252,0.1111,0.039,0.1023,1.8789,0,
COMP_0048,Titan Partners,Telecommunications,-0.0693,0.0554,0.0537,0.1903,0.2248,0.8158,0.4766,9.0,1.3464,0.0483,0.0109,0.1085,0.5105,0,
COMP_0033,Pinnacle Solutions #457,Technology,0.2797,0.3171,0.0762,1.2228,0.4646,2.6786,1.7085,0.8271,3.5807,0.0861,0.04,0.0731,2.2295,0,
COMP_0780,Alpha Services,Telecommunications,-0.2519,0.2566,0.1263,1.45,0.6119,0.4229,0.3444,2.7029,3.1712,0.1062,0.065,0.2405,1.9555,0,
COMP_0840,Premier Industries #511,Real Estate,-0.4584,-0.2508,-0.0027,0.0024,0.1052,0.1826,0.0708,13.2827,-0.0251,-0.8085,-0.085,-1.2145,-0.8036,1,1.0
COMP_0201,Vanguard Industries #462,Financial Services,-0.1115,-0.0454,0.0353,0.0256,0.1856,0.7232,0.4971,5.8032,0.9445,-0.009,-0.0017,-0.0114,0.1201,1,3.0
COMP_0135,Titan Enterprises #270,Construction,0.1986,0.0113,0.0333,0.033,0.627,1.631,1.1547,1.8731,1.0725,0.0028,0.0017,0.005,1.0107,0,
COMP_0028,Pioneer Industries #248,Telecommunications,-0.1009,-0.0452,0.0277,0.0199,0.3875,0.7894,0.5249,4.7921,0.5242,-0.0516,-0.02,-0.1158,0.3065,0,
COMP_0881,Elite Ventures,Technology,-0.1432,-0.1808,-0.2156,0.0101,0.8945,0.593,0.2715,1.7596,-2.4304,-0.2571,-0.23,-0.6346,-0.236,1,3.0
COMP_0231,Nova Systems #479,Retail,0.291,0.4705,0.1189,2.3227,1.8211,2.4917,1.6825,1.0191,5.2574,0.0445,0.0811,0.1638,4.6151,0,
COMP_0490,Quantum Corp,Transportation,0.0044,0.1415,0.0812,0.8707,0.6696,1.0172,0.7319,2.6566,2.2748,0.0516,0.0345,0.1262,1.6632,0,
COMP_0773,Advanced Services #528,Technology,0.4296,0.5861,0.2314,7.9967,1.0862,4.3973,3.2518,0.6209,13.4705,0.1602,0.174,0.282,7.9839,0,
COMP_0379,Summit Enterprises,Financial Services,-0.3491,0.1348,0.0475,0.4425,0.1749,0.296,0.2633,6.0458,2.1837,0.1084,0.019,0.1336,0.3672,0,
COMP_0289,Global Services #554,Energy,0.1246,0.3802,0.0541,0.8715,0.6318,1.7029,1.325,1.4985,2.5594,0.0406,0.0256,0.064,2.015,0,
COMP_0419,Dynamic Ventures,Healthcare,0.2509,0.299,0.0296,0.5043,0.4312,2.7919,2.1725,0.6094,1.6867,0.0218,0.0094,0.0151,1.5511,0,
COMP_0675,Vanguard Technologies,Transportation,0.1317,0.0352,0.0512,0.0252,0.7307,1.9842,1.4308,9.0,1.0488,0.0025,0.0018,0.0182,1.1223,0,
COMP_0392,Prime Innovations,Manufacturing,0.3284,-0.4669,0.0071,0.033,0.3509,2.5261,1.9047,1.4227,0.2323,-0.049,-0.0172,-0.0417,0.1344,0,
COMP_0593,Dynamic Innovations,Healthcare,0.5241,0.1288,0.0918,2.7744,0.6341,4.7741,3.1245,0.6869,4.607,0.0851,0.054,0.0911,3.4108,0,
COMP_0499,Nova Dynamics,Real Estate,-0.1897,0.4204,0.0619,0.4722,0.2463,0.402,0.301,1.2596,2.3358,0.1184,0.0292,0.0659,1.095,0,
COMP_0139,Apex Industries #203,Financial Services,-0.1039,0.095,0.1035,1.1009,0.4445,0.7876,0.4744,9.0,2.5311,0.1078,0.0479,0.479,1.455,0,
COMP_0063,Pioneer Corp #244,Financial Services,-0.0846,0.0303,0.0281,0.0486,0.1301,0.8028,0.5153,3.835,1.1355,0.0191,0.0025,0.012,0.1928,0,
COMP_0472,Apex Solutions,Telecommunications,-0.2266,0.1537,0.0996,1.2843,0.4727,0.5209,0.4518,5.1813,2.2587,0.0938,0.0443,0.274,1.5153,0,
COMP_0648,Global Industries,Energy,0.1318,-0.1435,0.0269,0.0121,0.1597,1.6562,1.2839,7.2675,0.6498,-0.068,-0.0109,-0.0898,0.2128,0,
COMP_0129,Apex Services #536,Energy,0.0426,0.0521,0.0488,0.4868,0.5826,1.177,1.0064,1.8271,1.5433,0.0234,0.0136,0.0385,1.1599,0,
COMP_0977,Premier Manufacturing #402,Technology,-0.0042,-0.3369,-0.137,0.0045,1.0681,0.9896,0.5966,110.5638,-1.5794,-0.1728,-0.1846,-5.0,0.1421,1,3.0
COMP_0521,Horizon Holdings #177,Financial Services,-0.3122,0.095,0.0811,0.6363,0.3226,0.3695,0.2309,9.0,2.2593,0.1053,0.034,0.3398,0.7302,0,
COMP_0839,Premier Ventures #33,Technology,0.0709,-0.1834,0.0195,0.0041,0.903,1.1781,0.6492,117.5273,0.2051,-0.0705,-0.0636,-5.0,0.7982,1,5.0
COMP_0963,Global Technologies #603,Telecommunications,-0.1938,-0.4182,0.0296,0.008,0.3674,0.5274,0.2484,41.5061,0.2698,-0.185,-0.0679,-2.8881,-0.348,1,3.0
COMP_0065,Horizon Solutions #628,Retail,-0.0268,0.3712,0.0673,1.057,1.6487,0.9189,0.7005,1.5591,1.9276,0.0161,0.0266,0.0681,2.9925,0,
COMP_0813,Titan Technologies #99,Transportation,-0.3858,-0.2946,-0.0009,0.0076,0.05,0.1999,0.1156,64.6088,-0.0121,-1.3756,-0.0688,-4.5125,-0.824,1,2.0
COMP_0015,Pinnacle Systems #277,Construction,0.3608,0.3936,0.142,4.3409,1.1841,2.4321,1.5475,1.4136,13.0944,0.0889,0.1053,0.2542,5.2413,0,
COMP_0157,Apex Corp,Manufacturing,0.3999,-0.2019,0.0049,0.0336,0.9586,7.2616,4.8433,1.1111,0.2708,-0.0103,-0.0098,-0.0208,1.1922,0,
COMP_0041,Elite Enterprises,Manufacturing,0.1189,-0.0751,0.0245,0.0347,0.9202,1.5841,0.871,1.0832,0.8259,-0.0045,-0.0041,-0.0086,1.0596,1,4.0
COMP_0493,Omega Systems #32,Construction,0.3816,0.2495,0.0645,0.7951,1.1993,2.3379,1.5727,1.9296,1.7797,0.0203,0.0243,0.0712,2.6964,0,
COMP_0380,Horizon International #356,Healthcare,0.5024,0.3519,0.0572,1.1273,0.8849,6.5643,5.2922,0.3833,3.3127,0.0352,0.0312,0.0431,2.8456,0,
COMP_0188,Advanced Ventures,Financial Services,-0.0252,0.036,0.0346,0.3279,0.148,0.9228,0.5197,7.4205,2.3421,0.1084,0.0161,0.1352,0.4792,0,
COMP_0764,Pioneer Systems,Real Estate,-0.2391,0.3171,0.0876,0.6817,0.3632,0.2949,0.2004,1.9963,2.6653,0.1213,0.0441,0.132,1.2183,1,3.0
COMP_0217,Premier Holdings,Technology,0.3598,0.455,0.079,0.7523,0.6971,2.4654,1.543,0.9029,3.0244,0.059,0.0412,0.0783,2.4778,0,
COMP_0792,Alpha Ventures,Retail,0.1258,-0.1763,0.0202,0.0182,2.3831,1.6282,1.1567,2.1716,0.4406,-0.0089,-0.0213,-0.0674,2.3648,0,
COMP_0053,Nova Manufacturing #404,Financial Services,0.101,0.095,0.0532,0.462,0.252,1.2463,0.7358,9.0,2.4446,0.0938,0.0236,0.2364,0.9588,0,
COMP_0879,Summit Enterprises #386,Energy,-0.1875,-0.3762,-0.0073,0.0072,0.3335,0.4361,0.2501,6.5598,-0.092,-0.2042,-0.0681,-0.5149,-0.4379,1,2.0
COMP_0338,Pioneer Holdings #482,Financial Services,-0.0764,-0.0297,0.0101,0.0274,0.05,0.7436,0.4779,3.8506,0.3436,-0.3062,-0.0153,-0.0743,-0.0336,0,
COMP_0749,Pinnacle Dynamics #259,Financial Services,0.0302,0.1616,0.1118,0.9926,0.391,1.0978,0.83,4.8781,7.6122,0.1983,0.0775,0.4557,1.6182,0,
COMP_0720,Alpha Innovations #424,Energy,-0.1966,0.0328,0.0523,0.5323,0.649,0.4914,0.3359,1.971,1.68,0.0248,0.0161,0.0478,0.951,0,
COMP_0725,Quantum Manufacturing,Construction,0.3774,0.4308,0.1413,4.0506,1.5118,2.7647,1.4086,1.2054,7.7897,0.0644,0.0973,0.2147,5.4646,0,
COMP_0296,Titan Industries #139,Energy,0.0926,0.0754,0.0457,0.1665,0.6948,1.3994,0.9024,2.163,1.2028,0.0085,0.0059,0.0187,1.1623,0,
COMP_0702,Dynamic Services #121,Transportation,-0.1884,0.1492,0.0428,0.2842,0.4692,0.5506,0.3704,1.76,1.7832,0.0324,0.0152,0.0419,0.7636,0,
COMP_0252,Titan Innovations #291,Retail,0.1423,0.1592,0.1248,1.5036,2.074,1.5272,1.0486,2.8044,4.7092,0.0381,0.0791,0.3007,3.7816,0,
COMP_0727,United Systems #211,Construction,0.2744,0.4039,0.0975,1.3249,1.1774,2.116,1.4737,1.3523,3.0623,0.049,0.0577,0.1357,3.1886,0,
COMP_0462,Advanced Group #655,Manufacturing,0.2391,0.1937,0.0695,2.2684,1.3484,2.1601,1.614,0.7204,3.6517,0.0296,0.0399,0.0687,3.497,0,
COMP_0456,Vanguard Systems #413,Energy,0.0602,-0.0499,0.0224,0.0313,0.6439,1.3533,0.8301,1.0972,0.7526,-0.0096,-0.0062,-0.013,0.739,0,
COMP_0997,Vanguard Systems #305,Energy,0.0357,-0.4152,-0.1389,0.0094,0.7549,1.1563,0.5874,1.5064,-1.5591,-0.2387,-0.1802,-0.4516,-0.2362,1,2.0
COMP_0816,United Ventures,Telecommunications,-0.2388,-0.2474,-0.0173,0.0041,0.2876,0.3307,0.1328,5.3335,-0.2109,-0.2677,-0.077,-0.4876,-0.4001,1,3.0
COMP_0863,Prime Systems,Manufacturing,-0.1807,-0.2447,-0.0611,0.0065,0.5262,0.5285,0.2349,3.4176,-0.6483,-0.2154,-0.1133,-0.5007,-0.2308,1,4.0
COMP_0270,Pioneer Services #613,Energy,0.0973,-0.0103,0.0275,0.0189,0.346,1.2802,0.9563,2.16,0.7812,-0.0171,-0.0059,-0.0187,0.5506,0,
COMP_0202,Strategic Systems #352,Real Estate,-0.1121,-0.089,0.0214,0.0155,0.2773,0.6448,0.4487,1.6264,0.6339,-0.0357,-0.0099,-0.026,0.098,0,
