working_capital_to_total_assets,retained_earnings_to_total_assets,ebit_to_total_assets,market_value_equity_to_total_liabilities,sales_to_total_assets,current_ratio,quick_ratio,debt_to_equity,interest_coverage,net_profit_margin,return_on_assets,return_on_equity,is_insolvent,company_id,company_name,industry,company_size,economic_cycle
0.0732,0.0,0.0322,0.5,0.5987,1.1259,0.6497,2.2602,1.5,0.0306,0.0073,0.0255,0,COMP_01246,Sigma Management Co,Real Estate,small,contraction
0.1183,0.064,0.0467,0.8209,1.367,1.2819,0.3824,2.9613,1.8941,-0.018,-0.0027,-0.0567,0,COMP_09786,Integrated Consulting Co,Automotive,small,trough
0.0229,0.1404,-0.0655,0.6366,1.0072,1.2393,0.3925,2.641,2.625,-0.1072,0.004,-0.1333,1,COMP_06849,Quantum Logistics Corp,Transportation,micro,expansion
0.1047,-0.1388,-0.0121,1.0025,0.1968,0.5643,0.6928,4.0796,0.8137,-0.0403,-0.0402,0.0469,1,COMP_05134,National Services SA,Mining,enterprise,trough
0.0844,0.151,0.0582,1.9805,0.4653,0.81,0.5738,1.0034,3.0169,0.0448,0.0393,0.0907,0,COMP_00716,Omega Instruments Co,Mining,micro,contraction
0.2547,0.1352,0.0882,1.7595,0.9265,0.81,0.488,0.9428,2.962,0.0258,0.0441,0.1101,0,COMP_03464,Liberty Energy LLC,Semiconductors,medium,contraction
-0.1535,0.15,-0.0541,1.0114,0.4766,1.0232,0.3389,4.2591,0.05,-0.0296,-0.1206,-0.079,1,COMP_04395,American Partners International,Oil & Gas,micro,expansion
-0.1898,-0.1107,0.0202,0.3546,0.6597,1.3903,0.4176,4.9886,1.8955,-0.1376,-0.117,-0.0909,1,COMP_04569,Horizon Partners Group,Airlines,large,expansion
0.0442,0.1923,-0.0141,0.35,0.9273,1.1163,0.5269,2.0753,2.5688,-0.0079,0.0147,0.0703,1,COMP_08804,Horizon International Inc,Construction,medium,trough
0.0322,0.1412,0.0187,0.8916,0.3401,0.8671,0.9398,1.3414,4.5,0.0186,0.0114,-0.0038,0,COMP_08490,Frontier Partners Ltd,Manufacturing,small,peak
0.0463,-0.0303,0.0096,0.4049,0.5209,1.1665,0.59,4.8485,0.05,-0.0705,-0.0908,-0.1724,1,COMP_07702,Paramount Instruments Corp,Telecommunications,large,peak
0.1305,0.2405,0.1154,2.0198,0.8593,0.765,0.8415,0.9924,4.8649,0.0368,0.0533,0.0675,0,COMP_00213,Precision Resources Group,Pharmaceuticals,small,trough
0.0729,-0.0384,0.0754,0.3865,1.1698,0.9369,0.8347,2.8587,1.492,0.0223,-0.004,-0.0178,0,COMP_09768,Freedom Development Ltd,Airlines,micro,contraction
0.0137,-0.044,0.0375,0.3987,0.1319,0.7607,0.4407,3.5196,1.1062,-0.027,-0.0294,-0.0116,1,COMP_06839,Omega Industries Inc,Consumer Goods,small,trough
0.045,0.19,0.0425,1.5172,0.8484,0.765,1.4377,1.5147,4.6581,0.0353,0.0563,0.0598,0,COMP_01011,Frontier Logistics PLC,Real Estate,medium,trough
0.1892,0.188,0.1363,2.5601,1.1489,0.9365,0.8257,0.1661,6.8648,0.0806,0.0688,0.068,0,COMP_00324,Vista Development Co,Software,medium,contraction
-0.0795,0.1395,0.0299,0.5339,0.6528,0.9664,0.8272,1.3622,1.1909,-0.0532,-0.0319,-0.0978,1,COMP_05397,Global Retail LLC,Pharmaceuticals,medium,expansion
0.0805,-0.0316,0.0251,0.6476,0.6028,0.2803,0.2817,2.1899,1.3142,0.0059,-0.0632,-0.1849,1,COMP_05991,Metro Systems PLC,Software,medium,trough
0.0256,0.2346,0.0498,0.5,1.0894,1.575,0.8043,1.8318,4.4252,0.0924,0.1051,0.1472,0,COMP_03173,Crown Resources International,Financial Services,small,peak
0.1203,0.1848,0.1211,0.6289,0.6925,1.5009,1.2889,1.5664,7.3219,0.0873,0.0632,0.1383,0,COMP_00335,Delta Development PLC,Energy,small,peak
-0.0587,0.0876,0.0262,1.0795,0.4777,1.3879,0.6098,1.6133,2.4844,0.0203,0.0178,0.0697,0,COMP_08306,Precision Resources SA,Agriculture,medium,expansion
0.0976,0.1252,0.0111,1.4076,0.4903,0.81,0.5212,1.557,1.5,0.0062,-0.0107,0.0091,0,COMP_02211,Pioneer Power Group,Transportation,small,contraction
-0.1632,0.1197,0.06,0.8656,0.5856,1.2083,0.5892,7.4076,0.7837,-0.0786,-0.0944,-0.1477,1,COMP_04272,Nexus Med Co,Banking,medium,expansion
0.0519,-0.1081,-0.0643,1.3605,0.2257,0.9878,0.7334,7.5944,0.05,-0.0955,-0.0722,-0.132,1,COMP_06741,Liberty Management SA,REIT,small,peak
0.127,0.3209,0.0556,0.6936,1.6023,1.5364,1.4403,1.8083,4.9817,0.0373,0.0213,0.0545,0,COMP_00234,Vertex Commerce Group,Real Estate,large,trough
-0.0143,0.1343,0.06,0.7939,0.5234,1.0345,0.0835,1.3844,1.2707,-0.0564,-0.0565,0.0454,1,COMP_05951,Precision Bio Corp,Technology,large,contraction
-0.0423,-0.2769,0.0419,0.4275,0.7076,1.1068,0.4998,4.2744,1.8684,-0.0497,-0.1097,-0.0439,1,COMP_05738,Apex Instruments Inc,Oil & Gas,large,expansion
0.1085,-0.0797,0.0504,1.0147,0.6426,0.8273,0.5428,3.6082,1.3865,0.0069,0.0013,-0.0929,1,COMP_07922,Prime Ventures International,Transportation,micro,contraction
0.2685,0.2819,0.0575,2.115,2.1443,1.5488,1.722,0.3206,5.7282,0.0887,0.0514,0.1311,0,COMP_02349,Global Bio Group,Healthcare,enterprise,expansion
0.1719,0.2774,0.0245,1.1697,1.1109,1.3597,1.4425,1.1625,3.8265,0.0637,0.0478,0.0437,0,COMP_02037,Pinnacle Bio Ltd,Entertainment,medium,expansion
-0.0878,-0.1152,-0.0485,0.8001,0.5211,0.4707,0.3378,6.404,0.5662,-0.0294,-0.0342,-0.0794,1,COMP_07485,Prime Analytics International,Real Estate,large,trough
-0.0696,0.0144,-0.011,0.4361,0.5953,1.1953,0.605,4.8629,1.0563,-0.0164,-0.0168,-0.2511,1,COMP_06007,Vertex Retail Ltd,Airlines,small,contraction
0.0005,-0.124,-0.014,1.3372,0.789,1.0406,0.6017,5.5492,2.5168,0.0263,-0.115,-0.1747,1,COMP_04554,Integrated Instruments Inc,REIT,medium,peak
0.0508,0.0217,0.0287,0.9035,1.1848,1.6064,0.3326,3.2,1.3333,-0.0115,-0.0018,-0.0011,0,COMP_08073,Legacy Trade Group,Insurance,medium,peak
0.0841,0.3103,0.0799,1.2257,1.1927,1.0232,1.0884,1.3634,3.4343,0.0458,0.0804,0.0851,0,COMP_01459,Heritage International PLC,Telecommunications,medium,expansion
0.0728,0.0383,0.124,1.4812,2.1506,1.5254,0.8267,1.0398,4.6831,0.0946,0.0607,0.049,0,COMP_03289,Pioneer Pharma PLC,Oil & Gas,large,contraction
0.2946,0.2547,0.0945,3.0393,0.7638,1.2326,1.3258,0.095,4.4943,0.0623,0.046,0.136,0,COMP_03065,Peak Corp Holdings,Semiconductors,small,expansion
0.0339,-0.093,0.0303,0.6558,0.9984,1.0633,1.65,1.9181,2.5604,-0.0089,-0.0197,0.1054,0,COMP_09437,National Networks Group,Energy,large,expansion
0.1459,0.4556,0.0513,1.1786,1.6578,1.8949,0.791,1.0695,4.6776,0.035,0.0326,0.0343,0,COMP_00775,National Power LLC,Transportation,large,contraction
0.0261,0.1485,0.0249,0.649,0.7209,1.0023,0.5778,2.3117,0.9609,-0.0401,-0.0158,-0.1623,1,COMP_06833,Delta Works Ltd,Retail,large,peak
0.038,0.2733,0.0861,0.7999,0.9041,0.9096,1.3841,1.6245,1.6053,0.0241,0.0153,0.0894,0,COMP_00872,Quantum Med Group,Real Estate,medium,trough
0.0031,0.1058,0.0258,0.861,1.0859,1.4827,1.0608,1.7687,3.5276,0.0202,0.0116,-0.0313,0,COMP_08750,National Ventures SA,Telecommunications,medium,contraction
0.2106,0.2077,0.142,3.3886,1.6874,0.81,0.5659,0.267,8.618,0.0993,0.072,0.0685,0,COMP_01264,Nova Ventures Ltd,Software,large,contraction
0.12,0.0402,-0.0811,0.8741,0.5837,1.425,0.7765,2.9146,2.318,0.0247,-0.0019,-0.1301,1,COMP_04834,Pioneer Solutions SA,Oil & Gas,micro,expansion
0.1293,0.0724,0.1357,0.6367,0.5283,0.945,1.1911,1.1334,5.6867,0.0503,0.0506,0.055,0,COMP_03895,Precision Industries LLC,Oil & Gas,small,peak
0.12,-0.0665,0.06,1.3453,0.8145,1.5063,0.4245,3.4585,2.4805,-0.1733,-0.0122,-0.024,1,COMP_06324,Phoenix Systems Inc,Entertainment,medium,peak
-0.0095,0.1398,0.009,0.4558,0.8326,1.3353,0.4973,2.1947,4.0793,-0.0031,0.0324,0.0391,0,COMP_09213,Freedom Materials International,Telecommunications,medium,trough
0.12,0.15,0.032,0.8968,0.7485,1.3605,0.5766,7.4076,1.1139,-0.1595,-0.0459,-0.1584,1,COMP_07020,Legacy Capital LLC,Financial Services,medium,expansion
0.0829,0.257,0.0375,0.8717,1.8846,1.1135,0.9496,1.6381,6.5265,0.0454,0.0859,0.0464,0,COMP_01221,Core Consulting Holdings,Telecommunications,large,expansion
-0.0017,0.0922,0.0518,1.4836,0.3099,1.2514,0.7462,2.0319,1.621,0.0231,0.0049,0.0646,0,COMP_01447,Core Industries Holdings,Utilities,small,trough
0.3504,0.5221,0.1396,3.1447,1.4216,2.0738,1.7766,0.1805,5.9311,0.0618,0.0898,0.1858,0,COMP_03185,Vertex Holdings PLC,Technology,medium,expansion
0.0492,0.219,0.0657,0.5,0.5747,1.5376,0.45,2.75,2.7131,0.0774,0.0125,0.0559,0,COMP_00409,Alpha Development PLC,Financial Services,micro,contraction
-0.0293,0.15,-0.0104,0.6082,0.3011,0.8124,0.4619,4.7156,0.5903,-0.0847,-0.0425,-0.056,1,COMP_04345,Crown Partners Co,Mining,small,contraction
0.3807,0.1126,0.097,2.9212,1.8318,2.0857,1.3141,0.8141,9.3576,0.1578,0.1059,0.2242,0,COMP_03022,Dynamic Labs SA,Semiconductors,large,peak
0.0677,0.2493,0.0455,1.3118,0.557,1.2116,1.1053,1.3154,1.5,0.0257,0.006,0.0463,0,COMP_02304,Heritage Resources LLC,Hospitality,medium,contraction
0.006,0.0571,-0.131,0.7547,0.5196,1.1953,0.2497,3.4402,1.3147,-0.0126,-0.0069,-0.1392,1,COMP_06272,Premier Materials LLC,E-Commerce,large,contraction
-0.0268,0.1419,-0.0276,0.35,0.9043,1.1839,0.9276,2.8264,3.7701,-0.0118,0.0029,0.0555,0,COMP_08281,Crown Energy Co,Insurance,enterprise,contraction
0.0009,0.0761,-0.0307,0.8919,0.5681,1.2129,0.7558,3.4249,2.3703,-0.0109,-0.0315,-0.2182,1,COMP_06642,Advanced Logistics Ltd,Manufacturing,large,expansion
0.077,0.0908,-0.0305,0.6025,0.8353,1.1689,0.3664,3.1134,0.05,-0.1693,-0.1271,-0.0163,1,COMP_06956,Zenith Bio PLC,Mining,micro,peak
0.0859,0.2071,0.0508,0.5,0.3449,0.81,0.4588,1.7583,2.0034,0.0344,0.0269,-0.0336,0,COMP_02110,Crown Pharma Holdings,Automotive,micro,contraction
0.0148,-0.1403,-0.0045,1.0844,0.1744,0.7117,0.3766,1.6372,0.4636,-0.0424,-0.0166,-0.055,1,COMP_05352,Innovative Tech Ltd,Manufacturing,medium,contraction
0.2087,0.114,0.1,1.7741,0.73,1.3845,0.8356,1.5316,2.8367,-0.0123,0.0165,0.0439,1,COMP_09684,Prime Associates International,Pharmaceuticals,enterprise,contraction
0.0609,0.1447,0.0323,0.8615,0.5837,1.8891,1.1207,2.1755,2.9978,0.0264,0.0248,-0.0505,0,COMP_08344,Vertex Resources Ltd,Telecommunications,micro,expansion
0.009,-0.0652,-0.0244,0.7768,1.0686,0.8428,0.5751,2.8057,2.8,-0.0609,-0.0145,-0.0325,1,COMP_04550,Strategic Associates SA,Renewable Energy,small,contraction
0.0518,0.1753,0.0179,0.7631,1.3971,1.6059,1.0827,1.1089,1.5,0.0294,0.0168,0.1298,0,COMP_01881,Legacy Industries Corp,Transportation,large,contraction
0.024,0.0793,-0.0464,0.5726,0.4899,0.5008,0.5296,5.9817,1.2483,-0.0445,0.0176,-0.0249,1,COMP_05946,Atlantic Pharma SA,Insurance,enterprise,trough
0.1425,0.18,0.0425,1.4304,0.4815,1.4787,0.9608,1.1934,1.5,-0.0039,0.0447,-0.0047,0,COMP_01738,Summit Consulting International,Construction,small,expansion
-0.1485,0.0837,0.0095,0.8299,0.5409,0.9549,0.3182,2.2398,0.6149,-0.0379,-0.0289,-0.1173,1,COMP_07794,Alpha Solutions Inc,Consumer Goods,medium,contraction
0.0193,-0.0405,0.0157,0.6998,0.28,1.0599,0.6308,1.3844,1.5641,-0.0499,-0.0366,-0.1064,1,COMP_05213,United Partners Holdings,Software,micro,contraction
0.1088,0.1687,0.0757,0.7095,1.5777,1.3216,1.254,0.8038,4.1756,-0.0037,0.0167,0.0749,0,COMP_03209,Prime International International,E-Commerce,large,contraction
-0.0968,-0.0643,-0.0718,0.9552,0.5505,0.7964,0.2755,7.005,1.1499,-0.149,-0.0473,-0.1158,1,COMP_07083,Zenith Partners Inc,Insurance,small,peak
0.3387,0.4027,0.0757,2.1144,2.1932,2.1876,1.5878,0.4942,3.074,0.0624,0.0335,0.1479,0,COMP_02056,Summit Commerce PLC,E-Commerce,enterprise,expansion
0.1081,0.1475,0.0363,2.3201,0.3,1.42,0.55,0.954,1.5,0.0608,0.0239,0.0381,0,COMP_01689,Heritage Retail Holdings,Technology,micro,expansion
-0.1479,-0.2022,-0.0715,0.6339,0.777,1.1106,0.7789,4.3521,0.7485,-0.0169,-0.0367,-0.0777,1,COMP_04780,Vanguard Dynamics LLC,Construction,medium,expansion
0.0329,0.0869,-0.0463,1.0044,0.1732,0.6452,0.425,3.5484,1.5871,-0.1472,0.0078,-0.1459,1,COMP_07476,Alpha Pharma Holdings,Construction,medium,peak
-0.0651,0.0317,0.0121,1.3017,0.937,0.4775,0.3646,6.107,2.6552,-0.0112,0.0047,-0.1053,1,COMP_07877,Metro Bio Holdings,Airlines,small,contraction
0.0652,-0.0387,-0.0432,0.1586,0.7648,0.7397,0.6332,1.2,2.8,-0.0977,-0.0306,-0.212,1,COMP_06750,Royal Instruments Ltd,Technology,micro,peak
0.0656,0.1909,-0.0312,1.2517,0.587,1.2159,1.2796,2.1181,1.7036,-0.0177,-0.0243,-0.031,1,COMP_08556,Freedom Development Ltd,Retail,micro,peak
0.1326,0.1617,-0.0062,0.35,0.5659,1.6425,0.7559,1.2931,0.5774,-0.003,0.015,0.0162,1,COMP_08123,Omega Components Corp,Consumer Goods,medium,peak
0.0308,0.15,0.06,0.5852,0.7637,0.7417,0.5096,1.6565,1.2221,-0.0252,-0.0472,0.1052,1,COMP_06991,Alpha Networks Ltd,Agriculture,micro,peak
0.0711,-0.15,-0.0651,0.3641,1.0656,1.6683,0.986,1.5118,3.203,-0.1125,0.0102,0.0074,1,COMP_08267,Strategic Logistics LLC,Energy,small,expansion
0.0039,0.0969,0.0313,0.4337,0.9784,1.337,0.6481,1.8809,2.2136,0.0119,0.0014,0.0075,0,COMP_08540,American Digital Co,Utilities,large,expansion
0.0813,0.301,0.0394,0.8684,0.6654,1.4252,1.5461,1.7058,7.055,0.0588,0.0543,0.0642,0,COMP_03393,Omega Power SA,Utilities,small,expansion
0.12,-0.0674,0.0018,0.5739,0.7915,1.3755,0.6344,2.3432,1.9418,0.0081,-0.0286,-0.0923,1,COMP_06326,American Holdings Group,Telecommunications,enterprise,expansion
0.22,0.3083,0.0499,2.0265,1.5459,1.5649,1.3206,0.8844,2.0664,0.0342,0.043,0.0125,0,COMP_03529,Liberty Retail Co,Entertainment,large,trough
-0.3245,-0.2598,-0.0026,0.4534,0.6514,0.6851,0.7172,7.4076,1.8659,-0.0435,-0.0191,-0.138,1,COMP_04605,Core Associates Group,Financial Services,medium,expansion
-0.1186,-0.2875,-0.1476,0.05,0.565,0.7527,0.3351,4.239,2.8,0.0263,0.0394,-0.0013,1,COMP_07024,Pacific Corp Corp,Oil & Gas,large,peak
0.0018,-0.0757,-0.0064,1.1865,0.5736,0.9959,0.6516,2.6557,1.5713,0.0143,0.0114,-0.0123,1,COMP_06322,Eagle Capital Co,E-Commerce,small,contraction
0.102,0.3852,0.0674,1.0765,0.6322,1.937,1.1685,0.9712,2.547,0.0263,0.0253,0.1049,0,COMP_00746,American Retail LLC,Automotive,medium,peak
0.0688,0.3263,0.0562,0.5,0.864,0.9284,0.495,1.6969,6.7356,0.0469,0.0342,0.0507,0,COMP_00711,Liberty Enterprises Inc,Insurance,small,contraction
0.0703,0.1323,-0.0061,0.6526,0.3,1.246,1.0086,1.2692,7.1344,0.051,0.0366,0.1441,0,COMP_00380,Strategic Corp Holdings,Energy,micro,expansion
0.096,0.0083,-0.0011,0.8787,0.4356,1.4255,0.4178,3.2372,1.5476,0.0331,0.0309,0.0859,1,COMP_08783,Summit Resources Inc,Automotive,micro,contraction
0.2538,0.1627,0.0236,1.6227,0.3542,1.308,1.3445,0.9058,3.4684,-0.0162,0.0286,0.0898,0,COMP_03012,Prime Industries Inc,Agriculture,small,expansion
0.0797,0.2071,0.0236,0.952,0.872,1.2552,0.7588,1.277,2.05,0.0119,-0.0101,-0.12,0,COMP_08859,Apex Dynamics SA,Agriculture,small,contraction
-0.0599,-0.0768,-0.0532,0.6579,0.4662,0.649,0.6217,5.9152,0.2273,0.0201,0.0065,-0.1034,1,COMP_07153,Strategic Tech Co,Insurance,small,expansion
0.0198,0.0073,-0.0054,1.2928,0.7459,1.334,0.792,1.7309,0.4,0.0259,-0.0008,0.0431,0,COMP_08567,Eagle Analytics LLC,Retail,medium,trough
0.2459,0.2408,0.157,2.5225,0.6777,1.1688,1.147,0.6834,7.1146,0.0937,0.0597,0.1524,0,COMP_03498,Royal Corp SA,Semiconductors,small,expansion
0.3015,0.1825,0.0355,2.6383,0.6148,1.6474,0.4836,0.682,1.5,-0.0228,-0.0045,0.0387,0,COMP_03890,Omega Resources SA,Biotechnology,small,contraction
-0.0423,-0.1097,-0.1005,0.5632,0.4114,0.6068,0.4512,5.7911,0.05,-0.0549,-0.0413,0.0091,1,COMP_04485,Nova Components Corp,Oil & Gas,medium,trough
0.0637,0.2042,0.0661,0.5,0.9262,0.81,0.7758,2.4056,4.5376,0.0438,0.0376,0.0482,0,COMP_04012,Advanced Trade International,Insurance,medium,contraction
0.2153,0.1468,0.0173,1.4308,1.6831,1.4967,1.2574,0.9713,6.2281,0.0247,0.0419,0.0425,0,COMP_02620,National Partners Co,Logistics,large,contraction
0.0543,-0.0356,-0.0212,0.7788,0.5582,1.6152,0.7447,2.185,0.8688,-0.039,-0.0063,-0.1466,1,COMP_06671,American Partners Holdings,Pharmaceuticals,medium,expansion
-0.0826,-0.0085,0.0234,0.5669,0.5424,0.9388,0.5382,3.2266,0.6217,-0.041,-0.0126,-0.125,1,COMP_06513,Alpha Energy LLC,Logistics,medium,contraction
0.16,0.1467,-0.002,1.543,0.3936,1.4348,0.5419,1.11,1.7786,-0.0031,0.0167,0.0568,0,COMP_03468,Sigma Development Holdings,Construction,micro,trough
0.1282,0.3121,0.0319,1.668,1.5362,1.9309,1.5572,1.1816,3.3978,-0.0021,0.0859,0.0623,0,COMP_01314,Peak Development SA,Construction,large,expansion
0.0527,0.1136,0.0119,0.5583,0.8855,1.6653,0.5198,2.0273,1.8437,0.0144,-0.0229,-0.0533,0,COMP_08606,Zenith Devices Corp,Airlines,micro,contraction
0.1109,0.131,0.0593,1.1166,1.4697,1.8164,0.8932,1.571,1.5,0.0608,0.0482,0.1073,0,COMP_02070,Titan Labs SA,REIT,large,expansion
0.1401,0.1361,0.0745,0.5,0.6821,1.7594,1.0045,1.143,1.5,0.049,0.0615,0.1168,0,COMP_02983,Sterling Solutions SA,Telecommunications,small,expansion
0.0171,-0.1255,0.0114,0.5847,0.8253,1.0971,0.5745,3.3779,2.2383,-0.0334,-0.0307,-0.1276,1,COMP_05915,Eagle Analytics Ltd,Technology,medium,trough
0.0491,0.2239,0.0778,1.4067,0.899,0.667,0.6386,2.1465,4.2749,0.0087,0.0036,0.0391,1,COMP_09171,Vanguard Digital International,Healthcare,micro,contraction
0.0736,0.3022,0.0269,1.3675,0.3,1.9134,0.6814,1.5046,2.5324,0.0186,0.0571,0.0027,0,COMP_01286,Integrated Ventures Ltd,Automotive,micro,peak
0.0317,0.2023,0.0293,0.6729,0.7894,1.7822,0.7372,3.04,1.9147,0.035,0.0211,-0.025,0,COMP_08991,National Holdings Inc,Insurance,small,expansion
-0.0435,0.1061,-0.0186,0.35,1.052,1.4037,1.1238,2.5258,1.0513,0.0266,-0.0011,0.0279,0,COMP_08430,Titan Digital Co,REIT,small,expansion
0.176,0.3147,0.0594,2.1393,0.6641,1.8638,1.1256,0.5734,1.5,0.0409,0.0085,0.0517,0,COMP_01350,Sterling Management Corp,Logistics,small,expansion
0.0301,0.2397,0.097,0.7693,0.3,0.9707,0.45,2.4598,5.4932,0.0205,0.0457,0.0824,0,COMP_02612,Royal Bio SA,Oil & Gas,micro,contraction
0.0962,0.1939,-0.0005,0.35,0.6465,0.8063,0.6762,1.6031,1.2582,-0.0066,0.0089,-0.0468,0,COMP_09495,Alpha Manufacturing PLC,Renewable Energy,small,trough
0.1068,0.3294,0.0779,1.1269,1.704,1.2219,0.9469,2.6618,8.1635,0.0542,0.0076,0.0832,0,COMP_03669,Precision Solutions Group,Financial Services,large,trough
0.0798,0.1434,-0.0228,0.5,0.7663,1.0736,0.7668,1.5269,1.9865,-0.0078,0.0056,0.0562,0,COMP_02222,Vista Services Co,Airlines,small,trough
0.132,0.3129,0.0454,0.5,1.1073,1.4412,0.6062,1.3051,1.8877,-0.0058,-0.0146,-0.0204,0,COMP_00428,American Works Holdings,Airlines,small,peak
0.2625,0.2049,0.0114,0.7052,0.3662,1.728,1.6013,0.5389,4.1904,0.0138,0.0475,0.0953,0,COMP_00654,Sigma Devices Group,E-Commerce,small,expansion
0.0837,0.2751,0.0621,1.9629,1.0717,1.2931,0.8185,1.1652,3.8931,0.0221,0.03,0.1002,0,COMP_09914,Phoenix Devices LLC,Technology,large,peak
0.1854,0.3182,0.0868,3.4271,1.035,1.4178,0.9116,0.2121,5.523,0.078,0.0496,0.1176,0,COMP_03536,Paramount Energy Inc,Software,small,contraction
0.0738,0.0666,0.0231,0.5358,0.3776,0.8096,0.3696,3.3092,2.2992,-0.0301,-0.0104,-0.0866,1,COMP_07737,Global Tech LLC,Retail,enterprise,contraction
0.0643,0.1622,0.054,0.6475,1.6491,1.057,1.5824,2.2697,2.9417,0.026,0.0645,0.0385,0,COMP_03246,Horizon Partners LLC,REIT,medium,peak
-0.0331,-0.026,0.055,0.6551,0.1914,0.938,0.8631,5.707,0.4074,0.0031,-0.0292,-0.0621,1,COMP_04741,Advanced Corp LLC,Real Estate,enterprise,expansion
0.011,0.2403,0.0909,1.0006,1.0071,0.4929,0.255,1.7978,2.2985,-0.0077,0.0127,0.084,0,COMP_09069,Nexus Tech SA,E-Commerce,medium,trough
-0.0055,0.1688,0.1064,1.0368,0.3243,0.953,0.5478,1.5577,1.5,-0.0025,0.0267,0.0371,0,COMP_04100,Innovative Materials Corp,Construction,small,trough
0.1191,0.1625,0.0699,1.4633,0.3209,0.806,0.425,1.3018,4.338,0.0012,0.0075,0.0608,0,COMP_04101,Freedom Dynamics PLC,Media,small,trough
0.12,0.0974,-0.0473,0.4191,0.6257,0.8135,0.0683,3.4677,1.4166,0.0143,-0.0375,-0.0773,1,COMP_06960,Vista Consulting International,Mining,small,contraction
0.2925,0.1862,0.0576,2.53,0.8587,1.7098,1.3229,0.8723,7.2617,0.1037,0.0816,0.1332,0,COMP_00612,Crown Commerce Ltd,Semiconductors,small,peak
-0.0558,0.1353,-0.0375,0.7852,0.5798,0.6714,0.2579,7.8088,1.6887,-0.0255,-0.0169,-0.1,1,COMP_04289,Pinnacle Partners Group,Real Estate,medium,trough
0.1226,0.1728,0.013,1.6978,0.9228,1.1254,1.2526,1.2171,2.5685,0.042,0.021,-0.0202,0,COMP_08571,Titan Works Inc,Technology,micro,trough
-0.0315,0.1772,-0.0257,0.5306,0.8193,0.7893,1.0527,2.5692,4.2342,0.0217,-0.0194,0.0519,1,COMP_09713,Pioneer Digital Ltd,Oil & Gas,medium,trough
0.0518,0.3779,0.0417,0.8147,0.3321,1.1414,0.713,2.875,3.3112,0.0141,0.0505,0.0894,0,COMP_01544,Dynamic Products Group,Financial Services,micro,trough
0.096,0.1089,-0.0242,1.0104,1.0309,1.423,0.4972,2.9093,3.3659,0.008,0.0385,0.0129,0,COMP_09536,Heritage Products Co,E-Commerce,medium,trough
0.0775,0.3713,0.1054,0.5,2.2678,1.8935,1.9608,1.8072,6.5596,0.0804,0.0818,0.0523,0,COMP_03854,Elite Components Ltd,Financial Services,enterprise,trough
0.0636,0.2737,0.0521,0.5878,0.5354,1.1778,0.9026,1.0183,2.7412,0.0448,0.0249,0.0585,0,COMP_00555,Legacy Devices SA,Automotive,small,expansion
0.0309,-0.1655,0.0254,0.4109,0.7651,1.1403,0.6612,1.3844,2.8,-0.0405,-0.0157,-0.0806,1,COMP_06366,Elite Logistics SA,Technology,large,contraction
0.2554,0.2221,0.0499,1.9769,1.0581,1.0472,1.2218,1.2955,1.987,0.0055,0.0158,0.1296,0,COMP_00512,Quantum Management Group,Logistics,medium,contraction
0.1737,0.1634,0.0575,2.2274,1.0106,1.1842,0.7524,0.5932,8.5003,0.0663,0.0706,0.1343,0,COMP_03207,United Med Group,Technology,small,peak
0.1075,-0.0008,-0.0213,1.0109,0.8231,1.2294,1.0307,1.6437,2.954,0.02,0.0126,0.1205,1,COMP_08085,Legacy Enterprises SA,Oil & Gas,large,expansion
0.0906,0.2925,0.0731,1.5076,1.8687,1.6596,1.2845,0.3445,5.9218,0.038,0.099,0.0943,0,COMP_00968,Elite Power Co,Manufacturing,large,expansion
-0.0294,0.15,-0.0118,0.2337,0.359,0.5804,0.0627,5.0499,0.8105,-0.101,-0.0107,-0.0765,1,COMP_06044,Sterling Pharma Corp,Oil & Gas,small,trough
-0.0534,0.1358,-0.0392,0.4702,0.2204,1.5114,0.976,5.1525,0.05,-0.1589,0.037,-0.2557,1,COMP_06880,Nova Instruments Ltd,Airlines,large,expansion
-0.0029,0.0899,-0.1346,0.0892,0.6431,0.7673,0.0627,1.9176,2.8,-0.0187,-0.0548,0.0469,1,COMP_06776,American Labs SA,Biotechnology,small,trough
0.1057,0.1447,0.0365,1.1983,0.3971,1.3014,0.5461,1.2417,2.2355,0.0569,0.0148,0.1478,0,COMP_03296,Dynamic Brands Co,Construction,small,peak
0.0051,0.0372,0.0259,1.4619,0.5606,1.3713,1.1655,2.7418,1.3314,0.0196,-0.0147,-0.0127,1,COMP_08702,Apex Med SA,Retail,large,contraction
0.2897,0.2463,0.0829,2.1811,2.4968,1.5284,1.3354,0.8979,6.4133,0.0325,0.0406,0.0694,0,COMP_03430,Legacy Works Ltd,Entertainment,enterprise,contraction
-0.0081,0.0424,0.08,1.8494,1.0312,0.8532,0.7002,0.7399,3.9664,0.0329,0.0238,0.0212,1,COMP_08871,National Logistics Corp,Software,medium,trough
0.0685,0.0962,-0.0401,0.6606,0.4646,0.3501,0.5376,7.6823,0.5663,-0.0488,-0.0018,-0.0328,1,COMP_06963,United Trade Group,Real Estate,medium,trough
0.143,0.0789,0.0669,0.8825,0.7176,1.179,0.9879,1.3593,2.3923,0.0753,0.0832,-0.0226,0,COMP_02089,Zenith Analytics Co,Oil & Gas,small,expansion
