company_id,company_name,industry,company_size,economic_cycle,is_insolvent
COMP_09957,Vertex Capital Group,Pharmaceuticals,small,peak,0
COMP_02132,Eagle International Inc,Utilities,medium,contraction,0
COMP_01798,Atlantic Solutions LLC,Pharmaceuticals,small,peak,0
COMP_03091,Delta Energy Co,Biotechnology,large,peak,0
COMP_04185,Zenith Power Co,Semiconductors,small,peak,0
COMP_04565,Phoenix Capital Co,Utilities,medium,contraction,1
COMP_05031,Alpha Management Group,Semiconductors,medium,contraction,1
COMP_08049,Summit Devices SA,Manufacturing,medium,trough,0
COMP_00123,Dynamic Labs Inc,Manufacturing,large,expansion,0
COMP_00180,Legacy Ventures Ltd,Media,small,contraction,0
COMP_09251,Zenith Energy SA,Entertainment,micro,contraction,0
COMP_08096,Strategic Partners Corp,Oil & Gas,medium,expansion,0
COMP_06430,Integrated Commerce Holdings,Semiconductors,micro,trough,1
COMP_09738,Vertex Products SA,Biotechnology,medium,contraction,0
COMP_04993,Apex Management LLC,Technology,micro,contraction,1
COMP_01158,United Retail SA,Media,large,contraction,0
COMP_09004,Pinnacle Partners PLC,Retail,enterprise,contraction,1
COMP_01533,Vertex Dynamics Co,Biotechnology,medium,expansion,0
COMP_08993,Phoenix Instruments International,Telecommunications,micro,contraction,1
COMP_07860,Peak International Corp,Agriculture,enterprise,trough,1
COMP_09111,Vista Associates Group,Manufacturing,large,peak,0
COMP_01536,Strategic Solutions PLC,Mining,medium,trough,0
COMP_09260,National Enterprises Ltd,Healthcare,large,expansion,1
COMP_05518,Eagle Networks Ltd,E-Commerce,micro,trough,1
COMP_02606,Nexus Networks LLC,Hospitality,medium,trough,0
COMP_06128,Nexus Associates Co,Technology,medium,expansion,1
COMP_09142,Integrated Pharma Ltd,E-Commerce,medium,contraction,0
COMP_07459,Dynamic Commerce SA,Insurance,large,expansion,1
COMP_02178,Sterling Management Inc,Agriculture,large,contraction,0
COMP_07991,Metro Power International,Media,small,expansion,1
COMP_02352,Advanced Development Inc,Mining,small,trough,0
COMP_09178,Summit Dynamics Holdings,Utilities,micro,expansion,0
COMP_03503,Core Industries SA,Banking,medium,contraction,0
COMP_02135,Atlantic Components International,Logistics,small,trough,0
COMP_01481,Elite Enterprises Group,Biotechnology,large,contraction,0
COMP_02794,Prime Bio Inc,Logistics,large,expansion,0
COMP_04844,Zenith Logistics Group,Entertainment,small,contraction,1
COMP_09781,Quantum Analytics Ltd,Logistics,medium,expansion,0
COMP_09935,Heritage International Inc,Retail,medium,contraction,0
COMP_04763,Prime Partners Corp,Agriculture,medium,expansion,1
COMP_07192,Liberty Products Corp,Banking,large,expansion,1
COMP_06042,Omega Trade Holdings,Logistics,micro,contraction,1
COMP_09637,Heritage Instruments LLC,E-Commerce,large,peak,1
COMP_03446,Legacy Power Inc,Airlines,micro,expansion,0
COMP_08150,Royal Bio Group,Construction,small,contraction,0
COMP_07766,Liberty Development PLC,Transportation,large,expansion,1
COMP_03621,Legacy Products Co,Semiconductors,small,contraction,0
COMP_01953,Pinnacle Power International,Mining,medium,trough,0
COMP_00556,Atlantic Systems SA,Manufacturing,medium,trough,0
COMP_04265,Legacy Commerce Corp,Biotechnology,medium,expansion,1
COMP_01164,Zenith Consulting Corp,Pharmaceuticals,small,contraction,0
COMP_01585,Alpha Devices Ltd,Pharmaceuticals,large,contraction,0
COMP_06152,American Services International,Software,small,expansion,1
COMP_09721,Pinnacle Ventures Ltd,Software,small,contraction,1
COMP_05838,Paramount Services Co,E-Commerce,large,expansion,1
COMP_05262,Vanguard Capital Group,Construction,medium,trough,1
COMP_05240,Omega Development Holdings,Media,small,contraction,1
COMP_07914,Eagle Systems International,Airlines,small,peak,1
COMP_09163,Zenith Corp Ltd,Healthcare,medium,trough,0
COMP_01599,Sterling Analytics PLC,Airlines,enterprise,contraction,0
COMP_07183,Elite Dynamics Ltd,Oil & Gas,medium,contraction,1
COMP_00301,Frontier Management LLC,Utilities,medium,contraction,0
COMP_09661,Phoenix Associates SA,Manufacturing,medium,peak,1
COMP_06948,Crown Products SA,REIT,medium,contraction,1
COMP_03795,Liberty Networks Inc,Entertainment,small,expansion,0
COMP_04573,Freedom Consulting LLC,Retail,enterprise,contraction,1
COMP_04336,Horizon Devices Group,Insurance,medium,contraction,1
COMP_02859,Paramount Power Ltd,Insurance,large,contraction,0
COMP_05695,Premier Instruments LLC,Media,medium,peak,1
COMP_03143,Quantum Instruments Ltd,Logistics,small,contraction,0
COMP_01360,Legacy Logistics International,Software,small,peak,0
COMP_04534,Core Consulting Holdings,Transportation,medium,trough,1
COMP_09750,Metro Associates Corp,Automotive,small,contraction,1
COMP_05688,Nova Resources Inc,Automotive,enterprise,expansion,1
COMP_00487,Vertex Bio International,Real Estate,large,trough,0
COMP_07837,Nova Brands Holdings,Real Estate,small,contraction,1
COMP_09555,Prime Dynamics Holdings,Media,large,contraction,0
COMP_05901,Precision Ventures LLC,Media,small,contraction,1
COMP_08117,National Industries PLC,Energy,micro,contraction,0
COMP_07363,Metro Energy Ltd,Agriculture,small,contraction,1
COMP_01153,Vanguard Systems International,Airlines,medium,trough,0
COMP_05383,Freedom Materials SA,Media,small,peak,1
COMP_09742,Peak Dynamics PLC,Airlines,medium,expansion,1
COMP_05425,Strategic Products Co,REIT,large,expansion,1
COMP_08808,Summit Group PLC,Software,small,peak,0
COMP_05187,Innovative Trade Inc,Financial Services,enterprise,peak,1
COMP_08410,Quantum Holdings SA,Banking,medium,expansion,0
COMP_06190,Nova Devices Corp,Oil & Gas,micro,trough,1
COMP_09703,Vertex Resources Corp,Insurance,medium,trough,1
COMP_08270,Alpha Networks Holdings,Telecommunications,large,peak,0
COMP_05315,Prime Tech Holdings,Construction,large,peak,1
COMP_09904,Pacific Tech SA,Banking,small,contraction,1
COMP_00666,Pacific Resources Corp,Agriculture,medium,contraction,0
COMP_03354,Vertex Med PLC,Real Estate,large,expansion,0
COMP_08852,Legacy Partners Inc,Energy,medium,contraction,0
COMP_08062,Apex Management Holdings,Logistics,micro,trough,1
COMP_00643,Advanced Commerce Corp,Airlines,medium,contraction,0
COMP_09243,Core Industries Holdings,Energy,large,peak,1
COMP_00177,Quantum Retail SA,Construction,medium,peak,0
COMP_06432,Sigma Pharma International,Insurance,small,peak,1
COMP_09911,Nova Brands Co,Retail,small,peak,0
COMP_03439,Apex Consulting International,Transportation,small,expansion,0
COMP_00787,Premier Services Ltd,Energy,micro,expansion,0
COMP_06392,Metro Brands PLC,Consumer Goods,small,contraction,1
COMP_09066,Strategic Services Inc,Insurance,medium,expansion,1
COMP_09928,Paramount Digital PLC,Technology,medium,expansion,0
COMP_03203,Sigma Networks PLC,Real Estate,medium,peak,0
COMP_04804,Peak Solutions SA,Media,small,expansion,1
COMP_07836,Frontier Group SA,E-Commerce,small,expansion,1
COMP_07941,Innovative Devices International,Semiconductors,medium,expansion,1
COMP_00092,Vanguard Associates LLC,Airlines,micro,expansion,0
COMP_05763,National Services LLC,Healthcare,large,expansion,1
COMP_09028,Core Manufacturing SA,Transportation,micro,expansion,1
COMP_09505,Pacific International Inc,Biotechnology,large,peak,1
COMP_08238,Summit International Ltd,Hospitality,large,trough,1
COMP_01972,Pinnacle Commerce Ltd,Retail,medium,expansion,0
COMP_02906,Royal Commerce Co,Oil & Gas,large,trough,0
COMP_00531,Omega Resources Holdings,Pharmaceuticals,small,expansion,0
COMP_03636,Heritage Instruments SA,Pharmaceuticals,small,trough,0
COMP_00997,Alpha Capital International,Manufacturing,large,trough,0
COMP_05853,Liberty Tech Holdings,Media,micro,expansion,1
COMP_04227,Dynamic Retail Inc,Media,medium,trough,1
COMP_05617,Prime Tech Ltd,REIT,large,trough,1
COMP_02313,Premier Digital Ltd,Real Estate,large,contraction,0
COMP_02155,Legacy Networks SA,Construction,medium,contraction,0
COMP_05318,Nova Digital International,REIT,micro,peak,1
COMP_01428,Core Materials Corp,Transportation,small,contraction,0
COMP_08631,Omega Analytics Co,Pharmaceuticals,small,contraction,0
COMP_06033,Zenith Industries Co,E-Commerce,large,expansion,1
COMP_04416,Advanced Solutions Corp,Logistics,large,expansion,1
COMP_08819,Liberty Services Group,Energy,medium,trough,0
COMP_03086,Sterling Tech International,Renewable Energy,large,expansion,0
COMP_07799,Omega Devices International,Software,small,contraction,1
COMP_09154,Quantum Trade International,Automotive,enterprise,contraction,0
COMP_08210,Atlantic Development Co,Media,small,contraction,1
COMP_09574,Premier Devices Holdings,Consumer Goods,small,trough,0
COMP_09535,Peak Retail Group,Renewable Energy,medium,contraction,0
COMP_00496,Pacific Development Co,Airlines,micro,trough,0
COMP_03750,Eagle Analytics Holdings,Real Estate,medium,trough,0
COMP_02322,Pinnacle Industries Ltd,Telecommunications,large,expansion,0
COMP_04268,Nexus Trade SA,Manufacturing,medium,expansion,1
COMP_03406,Crown Systems Group,Healthcare,enterprise,contraction,0
COMP_00152,Strategic Components PLC,Pharmaceuticals,small,contraction,0
COMP_07370,Sigma Corp Holdings,Media,enterprise,expansion,1
COMP_00695,Eagle Resources SA,Pharmaceuticals,small,peak,0
COMP_04418,Pacific Power Group,Transportation,small,expansion,1
COMP_05698,Quantum Power Co,Consumer Goods,medium,expansion,1
COMP_01739,Liberty Consulting Group,Consumer Goods,large,contraction,0
COMP_03002,Pioneer Components Corp,Software,enterprise,expansion,0
COMP_00168,National International SA,Retail,micro,expansion,0
COMP_06112,United Retail Ltd,Financial Services,large,expansion,1
COMP_04623,Premier Development LLC,Technology,small,expansion,1
COMP_02866,Pioneer Med Co,Telecommunications,small,trough,0
COMP_08545,United Devices International,Semiconductors,medium,trough,0
COMP_04703,Prime Ventures SA,Financial Services,medium,expansion,1
COMP_02884,Horizon Instruments Inc,Consumer Goods,small,contraction,0
COMP_03032,Zenith Associates Co,Financial Services,small,contraction,0
COMP_08184,Vanguard Devices Corp,Semiconductors,large,contraction,0
COMP_08981,Strategic Tech PLC,Hospitality,micro,expansion,0
COMP_08529,Metro Analytics Inc,Technology,enterprise,contraction,1
COMP_05682,Precision Tech Corp,Airlines,medium,expansion,1
COMP_07210,Legacy Energy Holdings,Construction,medium,contraction,1
COMP_05992,United Enterprises Group,Transportation,micro,trough,1
COMP_02277,Apex Med SA,Manufacturing,micro,expansion,0
COMP_07133,Legacy Materials SA,Software,large,trough,1
COMP_05706,Nexus International Co,Utilities,medium,expansion,1
COMP_07999,Dynamic Systems International,Insurance,medium,trough,1
COMP_05293,Prime Brands Inc,Technology,large,expansion,1
COMP_04305,Innovative Capital Inc,Transportation,large,contraction,1
COMP_07446,Horizon Brands Ltd,Mining,micro,contraction,1
COMP_00429,Vista Ventures Inc,Insurance,small,expansion,0
COMP_07069,Peak Power Corp,Renewable Energy,large,peak,1
COMP_06365,Vista Instruments International,Telecommunications,medium,trough,1
COMP_04216,Elite Materials Corp,Pharmaceuticals,small,expansion,1
COMP_00427,Dynamic Solutions Group,Logistics,small,contraction,0
COMP_02224,National Tech Co,REIT,large,contraction,0
COMP_00101,Delta Bio Ltd,Retail,micro,contraction,0
COMP_09245,Peak Services International,Telecommunications,small,contraction,1
COMP_03308,Eagle Products Ltd,Energy,micro,peak,0
COMP_02763,Advanced International SA,Media,medium,contraction,0
COMP_05858,Alpha Holdings International,Consumer Goods,medium,peak,1
COMP_04739,National Products PLC,Entertainment,medium,peak,1
COMP_07093,Horizon Resources SA,Telecommunications,medium,contraction,1
COMP_09633,Advanced Brands Holdings,Pharmaceuticals,medium,peak,1
COMP_03287,Royal Group LLC,Agriculture,medium,trough,0
COMP_07713,Apex Group Ltd,Manufacturing,medium,contraction,1
COMP_07869,Peak Digital Group,Retail,small,trough,1
COMP_06068,Omega Products Group,Consumer Goods,small,expansion,1
COMP_09236,Atlantic Brands LLC,Entertainment,small,expansion,0
COMP_03578,Premier Capital Ltd,Logistics,small,contraction,0
COMP_01466,Global Industries Co,Renewable Energy,small,expansion,0
COMP_07676,Vista Capital Inc,Media,medium,expansion,1
COMP_02235,Royal Logistics Corp,Insurance,medium,peak,0
COMP_01745,National Works Co,Entertainment,medium,peak,0
COMP_09755,Horizon Solutions International,Airlines,large,expansion,0
COMP_06095,Sterling Corp SA,Airlines,large,contraction,1
COMP_08782,Liberty Consulting Inc,Technology,small,contraction,1
COMP_09402,Pacific Components International,Renewable Energy,medium,expansion,1
COMP_08372,Elite Labs PLC,Technology,micro,peak,0
COMP_05028,Phoenix Capital International,Agriculture,medium,expansion,1
COMP_09235,Global Manufacturing Corp,Media,small,expansion,0
COMP_03945,Atlantic Analytics Corp,Banking,enterprise,expansion,0
COMP_06863,Zenith Analytics Corp,Entertainment,small,expansion,1
COMP_05351,Prime Enterprises Co,Automotive,large,peak,1
COMP_09423,Premier Devices SA,Media,medium,expansion,0
COMP_02122,Frontier Ventures Holdings,Biotechnology,micro,peak,0
COMP_04973,Atlantic Associates SA,Financial Services,small,contraction,1
COMP_08577,Pioneer Resources Corp,Consumer Goods,small,contraction,0
COMP_03785,Precision Digital PLC,Technology,enterprise,contraction,0
COMP_06873,Apex Systems PLC,Telecommunications,small,contraction,1
COMP_00917,Phoenix Partners SA,Media,micro,contraction,0
COMP_09395,Strategic Enterprises Inc,Oil & Gas,enterprise,contraction,0
COMP_07253,Integrated Enterprises Inc,Agriculture,large,expansion,1
COMP_08013,Nexus Consulting SA,Consumer Goods,medium,expansion,0
COMP_05822,Delta Manufacturing Ltd,Mining,large,expansion,1
COMP_04404,Prime Networks Ltd,E-Commerce,large,trough,1
COMP_04864,Eagle Analytics Ltd,Semiconductors,medium,contraction,1
COMP_08516,Core Power Group,Manufacturing,large,contraction,0
COMP_05423,Eagle Solutions Inc,Technology,medium,contraction,1
COMP_07734,Phoenix Group Corp,Consumer Goods,medium,trough,1
COMP_01204,Innovative Group SA,Healthcare,enterprise,contraction,0
COMP_03769,Peak Components Co,Technology,small,expansion,0
COMP_05358,Apex Instruments SA,Telecommunications,medium,contraction,1
COMP_03853,Apex Trade International,Logistics,medium,contraction,0
COMP_01927,Metro Brands SA,Technology,enterprise,contraction,0
COMP_03115,Global Components Co,Renewable Energy,medium,expansion,0
COMP_02642,Premier Partners Holdings,Biotechnology,small,trough,0
COMP_07640,Apex Energy PLC,Semiconductors,large,contraction,1
COMP_07361,Nova Analytics Holdings,Oil & Gas,enterprise,contraction,1
COMP_08183,Royal Systems Group,Hospitality,medium,peak,0
COMP_07611,Precision Resources LLC,Mining,large,expansion,1
COMP_02729,Nova Enterprises Group,Construction,enterprise,peak,0
COMP_09598,Vista Holdings Inc,Software,micro,expansion,0
COMP_04986,Peak Associates Inc,REIT,small,expansion,1
COMP_06847,Nexus Systems Holdings,Real Estate,micro,trough,1
COMP_07699,Phoenix Analytics Corp,Mining,medium,expansion,1
COMP_04013,Horizon Trade Ltd,Energy,micro,contraction,0
COMP_02627,Advanced International Ltd,Transportation,small,peak,0
COMP_07239,Zenith Commerce PLC,Banking,small,trough,1
COMP_08256,Quantum Commerce Corp,Energy,micro,expansion,1
COMP_09566,Summit Med Co,Retail,enterprise,contraction,0
COMP_00806,Crown Group Ltd,Software,micro,contraction,0
COMP_04635,Vista Partners Ltd,Banking,medium,expansion,1
COMP_05248,Pacific Works Holdings,Media,enterprise,contraction,1
COMP_05567,American Bio Corp,Pharmaceuticals,micro,peak,1
COMP_05740,Pioneer Management Group,Hospitality,small,contraction,1
COMP_05144,Summit Ventures PLC,Real Estate,medium,contraction,1
COMP_08266,Apex Management Ltd,Semiconductors,large,contraction,0
COMP_04460,National Retail Ltd,Healthcare,large,expansion,1
COMP_01243,Vista Labs LLC,Transportation,small,contraction,0
COMP_06946,Nova Partners Group,Insurance,small,contraction,1
COMP_05741,Freedom Retail SA,Transportation,micro,trough,1
COMP_05326,Apex Digital PLC,Manufacturing,large,contraction,1
COMP_00548,Horizon Partners Corp,Pharmaceuticals,medium,expansion,0
COMP_03023,American Ventures Holdings,Consumer Goods,large,contraction,0
COMP_05762,Pacific Industries Inc,Real Estate,enterprise,expansion,1
COMP_04032,Nova Systems Group,Healthcare,small,contraction,0
COMP_00027,Pioneer Products Group,Real Estate,small,peak,0
COMP_04953,Alpha Instruments LLC,Automotive,medium,expansion,1
COMP_05153,National Pharma SA,Telecommunications,medium,trough,1
COMP_02509,Heritage Bio Ltd,Renewable Energy,small,peak,0
COMP_01434,Pioneer Logistics PLC,Biotechnology,small,peak,0
COMP_02583,Phoenix Brands Corp,Retail,medium,contraction,0
COMP_01303,Nexus Group PLC,Manufacturing,medium,expansion,0
COMP_05813,Sterling Associates PLC,Software,medium,contraction,1
COMP_07350,Premier Labs Ltd,Pharmaceuticals,medium,peak,1
COMP_05282,Pioneer Labs Co,REIT,micro,expansion,1
COMP_06115,Legacy Industries International,Agriculture,medium,expansion,1
COMP_01222,Peak Management SA,Airlines,small,trough,0
COMP_07436,Vertex Industries PLC,Agriculture,small,expansion,1
COMP_02549,Advanced Solutions Holdings,Technology,medium,contraction,0
COMP_00751,Peak Consulting LLC,Healthcare,small,expansion,0
COMP_00438,Vista Labs SA,Financial Services,small,expansion,0
COMP_04372,Peak Partners International,Consumer Goods,medium,expansion,1
COMP_04449,Core Corp PLC,Oil & Gas,medium,expansion,1
COMP_02848,Pinnacle Consulting Corp,Media,large,expansion,0
COMP_01174,Liberty Tech Holdings,Logistics,large,peak,0
